ICAO  Decription            FRQ      Phone no.          Name
MMMZ  MAZATLAN APP          121.200  0177777790121200  GENERAL RAFAEL BUELNA INTL
MMMZ  MAZATLAN TWR          118.300  0177777790118300  GENERAL RAFAEL BUELNA INTL
MMNL  NUEVO LAREDO APP/TWR  118.300  0177777876118300  QUETZALCOATL INTL   
MMOX  OAXACA APP            121.100  0177777988121100  XOXOCOTLAN INTL     
MMOX  OAXACA TWR            118.300  0177777988118300  XOXOCOTLAN INTL     
MMPA  TWR                   118.900  0177778065118900  TAJIN               
MMPB  PUEBLA APP/TWR        118.200  0177778066118200  Hermanos Serdan Intl
MMPG  INFO                  122.250  0177778071122250  PIEDRAS NEGRAS INTL 
MMPN  URUAPAN TWR           118.200  0177778078118200  LICENCIADO Y GEN IGNACIO LOPEZ RAYON
MMPR  VALLARTA APP          121.300  0177778082121300  LICENCIADO GUSTAVO DIAZ ORDAZ INTL
MMPR  VALLARTA TWR          118.500  0177778082118500  LICENCIADO GUSTAVO DIAZ ORDAZ INTL
MMPR  VALLARTA ATIS         127.500  0177778082127500  LICENCIADO GUSTAVO DIAZ ORDAZ INTL
MMPR  VALLARTA APP          119.000  0177778082119000  LICENCIADO GUSTAVO DIAZ ORDAZ INTL
MMPS  ESCONDIDO TWR         118.900  0177778083118900  PUERTO ESCONDIDO INTL
MMRX  REYNOSA APP/TWR       118.800  0177778288118800  GENERAL LUCIO BLANCO INTL
MMSC  AFIS                  132.100  0177778367132100  SAN CRISTOBAL DE LAS CASAS
MMSD  SAN JOSE TWR          118.900  0177778368118900  LOS CABOS INTL      
MMSD  SAN JOSE APP          120.900  0177778368120900  LOS CABOS INTL      
MMSD  ATIS                  127.600  0177778368127600  LOS CABOS INTL      
MMSP  POTOSI APP/TWR        118.900  0177778380118900  PONCIANO ARRIAGA INTL
MMTC  TWR                   118.500  0177778467118500  TORREON INTL        
MMTC  APP                   119.500  0177778467119500  TORREON INTL        
MMTJ  ATIS                  127.900  0177778474127900  GENERAL ABELARDO L RODRIGUEZ INTL
MMTJ  TIJUANA CLNC DEL      122.350  0177778474122350  GENERAL ABELARDO L RODRIGUEZ INTL
MMTJ  TIJUANA APP           120.300  0177778474120300  GENERAL ABELARDO L RODRIGUEZ INTL
MMTJ  TIJUANA TWR           118.100  0177778474118100  GENERAL ABELARDO L RODRIGUEZ INTL
MMTJ  TIJUANA APP           119.500  0177778474119500  GENERAL ABELARDO L RODRIGUEZ INTL
MMTM  TAMPICO APP           120.300  0177778477120300  GENERAL FRANCISCO JAVIER MINA INTL
MMTM  TAMPICO TWR           118.300  0177778477118300  GENERAL FRANCISCO JAVIER MINA INTL
MMTO  TOLUCA TWR            118.000  0177778479118000  LICENCIADO ADOLFO LOPEZ MATEOS INTL
MMTO  TOLUCA APP            128.900  0177778479128900  LICENCIADO ADOLFO LOPEZ MATEOS INTL
MMTO  ATIS                  127.800  0177778479127800  LICENCIADO ADOLFO LOPEZ MATEOS INTL
MMTP  TWR                   118.200  0177778480118200  TAPACHULA INTL      
MMUN  ATIS                  127.700  0177778578127700  CANCUN INTL         
MMUN  DEP                   119.800  0177778578119800  CANCUN INTL         
MMUN  ARR                   120.400  0177778578120400  CANCUN INTL         
MMUN  CLNC DEL              122.100  0177778578122100  CANCUN INTL         
MMUN  TWR                   118.600  0177778578118600  CANCUN INTL         
MMUN  GND                   121.700  0177778578121700  CANCUN INTL         
MMVA  VILLAHERMOSA APP      120.700  0177778665120700  C P A CARLOS ROVIROSA INTL
MMVA  VILLAHERMOSA TWR      118.700  0177778665118700  C P A CARLOS ROVIROSA INTL
MMVR  VERACRUZ TWR          118.500  0177778682118500  GENERAL HERIBERTO JARA INTL
MMVR  VERACRUZ APP          120.400  0177778682120400  GENERAL HERIBERTO JARA INTL
MMVR  ATIS                  127.800  0177778682127800  GENERAL HERIBERTO JARA INTL
MMZC  ZACATECAS TWR         118.000  0177779067118000  GENERAL LEOBARDO C RUIZ INTL
MMZH  ZIHUATANEJO APP       121.000  0177779072121000  IXTAPA ZIHUATANEJO INTL
MMZH  ZIHUATANEJO TWR       118.300  0177779072118300  IXTAPA ZIHUATANEJO INTL
MMZO  MANZANILLO APP/TWR    118.700  0177779079118700  PLAYA DE ORO INTL   
MNMG  TWR                   118.100  0177787771118100  Managua Intl        
MNMG  GND                   121.900  0177787771121900  Managua Intl        
MNMG  APP                   119.400  0177787771119400  Managua Intl        
MPTO  PANAMA APP            121.200  0177808479121200  Tocumen Intl        
MPTO  PANAMA APP            119.200  0177808479119200  Tocumen Intl        
MPTO  PANAMA APP            119.700  0177808479119700  Tocumen Intl        
MPTO  TWR                   118.100  0177808479118100  Tocumen Intl        
MPTO  CLNC DEL              129.800  0177808479129800  Tocumen Intl        
MPTO  PANAMA APP            123.300  0177808479123300  Tocumen Intl        
MPTO  GND                   121.900  0177808479121900  Tocumen Intl        
MRLB  LIBERIA TWR           118.800  0177827666118800  Daniel Oduber Quiros Intl
MRLB  LIBERIA APP           119.800  0177827666119800  Daniel Oduber Quiros Intl
MRLB  GND                   121.700  0177827666121700  Daniel Oduber Quiros Intl
MROC  CLNC                  121.300  0177827967121300  San Jose Juan Santamaria Intl
MROC  COCO APP              120.500  0177827967120500  San Jose Juan Santamaria Intl
MROC  GND                   121.900  0177827967121900  San Jose Juan Santamaria Intl
MROC  COCO TWR              118.600  0177827967118600  San Jose Juan Santamaria Intl
MSLP  TWR                   118.000  0177837680118000  El Salvador Intl    
MSLP  CLNC DEL              121.250  0177837680121250  El Salvador Intl    
MSLP  APP                   119.900  0177837680119900  El Salvador Intl    
MSLP  ATIS                  127.600  0177837680127600  El Salvador Intl    
MSLP  GND                   121.700  0177837680121700  El Salvador Intl    
MUCL  CAYO LARGO TWR        118.500  0177856776118500  VILO ACUNA INTL     
MUCL  CAYO LARGO APP        120.100  0177856776120100  VILO ACUNA INTL     
MUCM  CAMAGUEY APP          121.300  0177856777121300  IGNACIO AGRAMONTE INTL
MUCM  AGRAMONTE TWR         118.500  0177856777118500  IGNACIO AGRAMONTE INTL
MUCM  CAMAGUEY RDO          126.900  0177856777126900  IGNACIO AGRAMONTE INTL
MUCU  SANTIAGO APP          119.400  0177856785119400  Santiago de Cuba Antonio Maceo Intl
MUCU  SANTIAGO RDO          126.900  0177856785126900  Santiago de Cuba Antonio Maceo Intl
MUGM  GND                   118.450  0177857177118450  Guantanamo Bay Ns   
MUGM  LEEWARD TWR           134.100  0177857177134100  Guantanamo Bay Ns   
MUGM  ASOS                  136.170  0177857177136170  Guantanamo Bay Ns   
MUHA  HABANA APP            119.350  0177857265119350  La Havane Jose Marti Intl
MUHA  ATIS                  132.500  0177857265132500  La Havane Jose Marti Intl
MUHA  MARTI TWR             118.100  0177857265118100  La Havane Jose Marti Intl
MUHA  GND                   121.900  0177857265121900  La Havane Jose Marti Intl
MUVR  VARADERO APP          119.600  0177858682119600  JUAN GUALBERTO GOMEZ INTL
MUVR  VARADERO TWR          118.400  0177858682118400  JUAN GUALBERTO GOMEZ INTL
MUVR  VARADERO RDO          126.900  0177858682126900  JUAN GUALBERTO GOMEZ INTL
MWCB  TWR                   118.400  0177876766118400  Cayman Brac Gerrard Smith Intl
MWCB  CAYMAN APP            120.200  0177876766120200  Cayman Brac Gerrard Smith Intl
MWCR  TWR                   118.000  0177876782118000  Owen Roberts Intl   
MWCR  ATIS                  132.350  0177876782132350  Owen Roberts Intl   
MWCR  GRAND CAYMAN APP      120.200  0177876782120200  Owen Roberts Intl   
MWCR  GND                   121.900  0177876782121900  Owen Roberts Intl   
 MWG  MWG AWOS              127.700  0132778771127700  Marawaka            
 MXH  MXH AWOS              127.700  0132778872127700  Moro                
MYEF  AFIS                  118.000  0177896970118000  Exuma Intl          
MYEF  NASSAU APP            127.600  0177896970127600  Exuma Intl          
MYEH  UNICOM                122.800  0177896972122800  North Eleuthera     
MYGF  TWR                   118.500  0177897170118500  Grand Bahama Intl   
MYGF  APP                   126.500  0177897170126500  Grand Bahama Intl   
MYGF  GND                   121.700  0177897170121700  Grand Bahama Intl   
MYNN  UNICOM                123.000  0177897878123000  Nassau Intl         
MYNN  APP                   134.550  0177897878134550  Nassau Intl         
MYNN  CLNC DEL              118.300  0177897878118300  Nassau Intl         
MYNN  GND                   121.700  0177897878121700  Nassau Intl         
MYNN  APP                   132.550  0177897878132550  Nassau Intl         
MYNN  APP                   125.300  0177897878125300  Nassau Intl         
MYNN  APP                   121.000  0177897878121000  Nassau Intl         
MYNN  ATIS                  118.700  0177897878118700  Nassau Intl         
MYNN  CTAF                  122.950  0177897878122950  Nassau Intl         
MYNN  TWR                   119.500  0177897878119500  Nassau Intl         
 MYX  MYX AWOS              127.700  0132778988127700  Menyamya            
MZBZ  BELIZE TWR            118.000  0177906690118000  Philip S W Goldson Intl
MZBZ  BELIZE APP            121.000  0177906690121000  Philip S W Goldson Intl
MZBZ  GND                   121.900  0177906690121900  Philip S W Goldson Intl
 N52  CTAF/UNICOM           123.000  0132785350123000  Jaars Townsend      
 N52  CHARLOTTE APP/DEP     120.050  0132785350120050  Jaars Townsend      
NFFN  TRML INFO             127.900  0178707078127900  Nadi Intl           
NFFN  TWR                   118.100  0178707078118100  Nadi Intl           
NFFN  APP                   119.100  0178707078119100  Nadi Intl           
NTTB  TWR                   118.900  0178848466118900  Bora Bora           
NTTB  TAHITI CON            134.700  0178848466134700  Bora Bora           
NTTH  TWR                   119.300  0178848472119300  Huahine             
NTTH  TAHITI CON            134.700  0178848472134700  Huahine             
NTTM  TAHITI APP            121.300  0178848477121300  Moorea              
NTTM  TAHITI                128.800  0178848477128800  Moorea              
NTTM  TAHITI TWR            118.100  0178848477118100  Moorea              
NTTP  TAHITI INFO           134.700  0178848480134700  Maupiti             
NTTR  TWR                   118.500  0178848482118500  Raiatea             
NTTR  TAHITI CON            134.700  0178848482134700  Raiatea             
 NUG  NUG AWOS              127.700  0132788571127700  Nuguria             
 NUT  NUT AWOS              127.700  0132788584127700  Nutuve              
NVSS  CTAF                  118.100  0178868383118100  Santo Pekoa Intl    
NVVV  FLT SVC               120.700  0178868686120700  Port Vila Bauerfield
NVVV  FLT SVC               118.300  0178868686118300  Port Vila Bauerfield
NZAA  CLNC DEL              128.190  0178906565128190  Auckland International
NZAA  TWR                   118.700  0178906565118700  Auckland International
NZAA  ATIS                  127.800  0178906565127800  Auckland International
NZAA  GND                   121.900  0178906565121900  Auckland International
NZAA  APP                   124.300  0178906565124300  Auckland International
NZCH  APP                   120.900  0178906772120900  Christchurch Intl   
NZCH  APP                   126.100  0178906772126100  Christchurch Intl   
NZCH  TWR                   125.000  0178906772125000  Christchurch Intl   
NZCH  ATIS                  127.200  0178906772127200  Christchurch Intl   
NZCH  GND                   121.900  0178906772121900  Christchurch Intl   
NZCH  TWR                   118.300  0178906772118300  Christchurch Intl   
NZCH  APP                   124.100  0178906772124100  Christchurch Intl   
NZCI  RDO                   118.100  0178906773118100  Chatham Islands     
NZDN  ATIS                  128.800  0178906878128800  Dunedin             
NZDN  APP                   120.700  0178906878120700  Dunedin             
NZDN  APP                   122.400  0178906878122400  Dunedin             
NZDN  CHRISTCHURCH CON      129.300  0178906878129300  Dunedin             
NZHK  ASOS                  127.100  0178907275127100  Hokitika            
NZHK  CHRISTCHURCH FIS      118.500  0178907275118500  Hokitika            
NZHK  CTAF                  119.100  0178907275119100  Hokitika            
NZHN  CHRISTCHURCH APP      125.300  0178907278125300  Hamilton            
NZHN  TWR                   119.800  0178907278119800  Hamilton            
NZHN  ATIS                  128.600  0178907278128600  Hamilton            
NZHN  CHRISTCHURCH APP      123.800  0178907278123800  Hamilton            
NZHN  TWR                   125.900  0178907278125900  Hamilton            
NZHN  TWR                   122.900  0178907278122900  Hamilton            
NZKT  CHRISTCHURCH FIS      127.100  0178907584127100  Kaitaia             
NZKT  CTAF                  119.100  0178907584119100  Kaitaia             
